CASE_NO,IEOK_01,ACCD_TP,Year,x_coord,y_coord
CI127375,10110161957,2,101,307349.7596,2769862.9
CI114113,10104010313,2,101,307351.0596,2769862.9
CI125754,10108081700,2,101,307355.0597,2769862.9
CI123039,10103101410,2,101,307359.253,2769863.315
CI123041,10101250350,3,101,307351.6596,2769863.9
C8135201,10109301616,3,101,304683.5183,2769864.883
CI125921,10107081630,2,101,307235.6578,2769864.899
CI123131,10102221830,3,101,307360.2598,2769864.9
CI122629,10102042003,3,101,307067.5552,2769865.898
CI126829,10108311545,2,101,307348.5596,2769865.9
C8129068,10103210022,2,101,304685.4058,2769866.383
CI124057,10106221524,3,101,306862.9521,2769866.897
CI127100,10109150943,2,101,306870.3522,2769866.897
CI125582,10107072252,3,101,307348.6596,2769866.9
CI126020,10109160525,3,101,307352.9597,2769866.9
CI123220,10103041740,2,101,307060.4879,2769866.966
CA102041,10103061400,2,101,301201.3777,2769867.129
CA113414,10106012027,2,101,301112.263,2769867.86
C8132628,10107031703,3,101,304224.1112,2769867.88
CI114330,10106180048,2,101,306869.5522,2769867.897
CI103631,10112061854,2,101,307058.5551,2769867.898
CI125005,10101060922,2,101,307058.8551,2769867.898
CI114278,10104241245,2,101,307358.9598,2769867.9
C6120838,10103091747,2,101,300550.4043,2769868.106
C9111548,10103201430,2,101,301201.3109,2769868.761
C6118147,10102101557,2,101,300594.455,2769868.856
CI124094,10104301500,2,101,307063.8552,2769868.898
CI112669,10105211030,3,101,307064.0552,2769868.898
CI114199,10104120810,3,101,307353.1597,2769868.9
CI123590,10103301745,3,101,306866.7461,2769869.306
C6119109,10103131706,2,101,300592.1815,2769869.732
C6118856,10107221255,2,101,300593.855,2769869.856
CA112975,10111090010,2,101,301110.063,2769869.86
C8130977,10107281840,3,101,304914.0219,2769869.884
CI122785,10102030925,2,101,306622.3484,2769869.896
CI123102,10102040810,3,101,307060.4552,2769869.898
CI125534,10106121833,3,101,307064.3552,2769869.898
CI125673,10107221352,2,101,307353.8597,2769869.9
CI123215,10103032135,2,101,306868.9085,2769870.227
CI123185,10103190713,2,101,307064.5765,2769870.242
C6115222,10105050904,2,101,300601.2551,2769870.856
C6118238,10101260340,2,101,301115.4631,2769870.86
CI105552,10112302003,3,101,306665.949,2769870.896
CI103085,10112012335,3,101,307065.0552,2769870.898
CI123811,10105231253,2,101,307354.2597,2769870.9
C9111923,10103120800,3,101,301196.8105,2769871.175
C9117870,10112292110,3,101,303557.8009,2769871.876
CI123870,10104281250,2,101,306668.7491,2769871.896
CI124432,10101231602,3,101,306669.5491,2769871.896
CI126436,10108231950,3,101,306669.7491,2769871.896
CI114339,10107080750,2,101,306670.3491,2769871.896
CI127441,10111142115,2,101,306863.6521,2769871.897
CI113144,10105311205,2,101,306867.2522,2769871.897
CI127586,10110191955,3,101,307056.7551,2769871.898
CI127321,10111240310,2,101,307060.2552,2769871.898
CI124130,10105101131,3,101,307060.3552,2769871.898
CI125559,10107122335,2,101,307065.0552,2769871.898
CI126626,10110041335,3,101,307065.5552,2769871.898
CI127838,10111010925,2,101,307066.3553,2769871.898
CI103470,10112312100,2,101,307360.2598,2769871.9
CA102054,10103201057,2,101,301199.621,2769872.423
CI123121,10103031735,2,101,307060.9581,2769872.451
CA113254,10107020830,2,101,301121.5632,2769872.86
C8130105,10110171717,2,101,304684.5184,2769872.883
CI127179,10111061006,2,101,306661.849,2769872.896
CI127521,10110132243,3,101,307054.2551,2769872.898
C6114484,10110301915,2,101,301113.2631,2769873.86
C8138113,10111281430,3,101,305286.6277,2769873.887
CI123295,10102172210,3,101,306629.7485,2769873.896
CI103544,10112311130,2,101,306667.2491,2769873.896
CI127933,10111081456,3,101,306865.4522,2769873.897
CI127776,10112072218,3,101,306865.5522,2769873.897
CI124298,10106070859,2,101,306867.4522,2769873.897
CI122169,10101050847,3,101,306871.3522,2769873.897
CI122557,10102130948,2,101,306873.1523,2769873.897
CI123050,10102252225,3,101,307067.2553,2769873.898
C9111965,10103190800,3,101,301195.3001,2769873.906
CI123401,10103090946,2,101,306868.7207,2769874.819
C6118361,10106230850,3,101,299936.9448,2769874.852
CI127207,10111300549,2,101,306645.0487,2769874.896
CI123015,10102142223,2,101,307063.0552,2769874.898
CI122749,10103130727,2,101,306868.7269,2769875.86
CI122778,10101270730,2,101,306623.4484,2769875.896
CI126670,10111092141,2,101,306664.2491,2769875.896
CI125789,10107221632,2,101,306864.6522,2769875.897
CI124103,10105061503,2,101,306866.2522,2769875.897
CI125223,10107270310,2,101,306867.4522,2769875.897
CA102794,10104242122,2,101,301149.1636,2769876.86
CI126204,10108051756,3,101,306631.8486,2769876.896
CI123879,10107261720,3,101,306663.049,2769876.896
CI112696,10105051331,3,101,306863.0521,2769876.897
CI120816,10106231200,2,101,306864.3522,2769876.897
CI127381,10110181300,3,101,306870.8523,2769876.897
CI123132,10102231515,3,101,308010.8699,2769876.905
C8131415,10103240757,2,101,305010.0136,2769877.425
C9115710,10108211515,3,101,303233.7959,2769877.874
C8134383,10105172005,3,101,305016.9235,2769877.885
CI124859,10101080800,2,101,306630.9485,2769877.896
CI128021,10110211825,2,101,306647.5488,2769877.896
CI122773,10101191510,3,101,306670.3492,2769877.896
CI114128,10104211023,3,101,306862.9521,2769877.897
CI105371,10112201825,2,101,306871.9523,2769877.897
C8128878,10103041319,2,101,305014.7446,2769878.633
C6125732,10107301155,2,101,300211.8491,2769878.854
C6121057,10104191330,2,101,300596.1551,2769878.856
C8141310,10109291345,2,101,305093.6247,2769878.886
C8141254,10108162130,3,101,305096.3248,2769878.886
CI126712,10110012250,2,101,306646.5488,2769878.896
C8130633,10107150755,2,101,305019.0236,2769879.885
C8133004,10101051515,2,101,305095.6248,2769879.886
C8132307,10107072238,2,101,305315.4282,2769879.887
CI112651,10105131518,3,101,306666.6491,2769879.896
CI126485,10109040848,2,101,306864.6522,2769879.897
CI123569,10104271940,2,101,306870.1523,2769879.897
CI112815,10106080840,2,101,306665.0491,2769880.896
CI127403,10111282254,2,101,306667.0491,2769880.896
CI123797,10105041601,2,101,306671.6492,2769880.896
C8134562,10107050850,2,101,305014.8235,2769881.885
CI112886,10105251523,2,101,306662.9491,2769881.896
CI127420,10112281533,2,101,306670.0492,2769881.896
C8133340,10101311529,2,101,305013.3235,2769882.885
C8134741,10105141445,3,101,305005.2234,2769883.885
C8132280,10108231200,2,101,305011.5235,2769883.885
CI114306,10105020255,2,101,306650.2489,2769883.896
CI123462,10102221355,3,101,306659.849,2769883.896
CI127096,10109121955,3,101,307266.3584,2769883.9
CI123470,10103132042,3,101,307264.2584,2769885.15
C8131375,10104242230,2,101,305010.5235,2769885.885
C8138655,10112131459,3,101,306247.1427,2769885.893
CI122463,10102221530,3,101,306512.0468,2769885.895
CI125529,10107311750,3,101,307109.156,2769885.899
CI125566,10106181840,2,101,308294.6744,2769885.907
C6120829,10103041720,2,101,300380.6205,2769886.605
C9116237,10107171330,3,101,303130.3944,2769887.873
C9117201,10110241759,3,101,303137.1945,2769887.873
C8142884,10110091413,3,101,304935.5224,2769887.885
CI126681,10109091650,3,101,307105.156,2769887.899
CI123421,10104230912,3,101,307106.556,2769887.899
CI126311,10107260346,3,101,307266.7585,2769887.9
C6114983,10110211820,3,101,300383.1518,2769888.855
C6123132,10111092343,2,101,299989.5458,2769889.853
CI105356,10112240840,2,101,307111.9561,2769891.899
C9117682,10110292140,3,101,302749.4885,2769892.871
C9113881,10101310950,2,101,303343.1977,2769892.874
CI125897,10107082139,3,101,307110.4561,2769892.899
C6118259,10102072313,2,101,300608.9554,2769893.857
C9117660,10110230800,3,101,302749.2885,2769894.871
C6123513,10112121830,2,101,299645.9405,2769895.85
C9117150,10110261350,2,101,302753.6886,2769895.871
C6120719,10103271643,3,101,301052.7248,2769896.61
C6115117,10105291923,2,101,300380.2519,2769897.855
C6121208,10105161842,3,101,300817.5586,2769897.858
C6119066,10102161700,2,101,300800.2584,2769899.858
CI127486,10110032200,3,101,308301.9746,2769899.907
CI127418,10112272006,2,101,308425.0765,2769899.908
C8129682,10103241205,3,101,306247.9303,2769903.394
C9115864,10110021725,2,101,302749.3886,2769903.871
C8142832,10111271520,3,101,305470.9308,2769903.889
C8142376,10110030805,3,101,305475.0308,2769903.889
CI114160,10104160135,2,101,307987.5697,2769903.905
C6120393,10101241545,2,101,308400.6761,2769903.908
C9117778,10112081115,3,101,303077.9937,2769905.873
C6123658,10112281237,3,101,308400.8762,2769907.908
C6115267,10106301948,3,101,308401.1762,2769907.908
C9117476,10110221520,2,101,301557.6702,2769908.863
C8135427,10111060835,2,101,304329.7131,2769908.881
C8129805,10105082135,2,101,304330.2131,2769908.881
C9111643,10102261059,2,101,303050.0933,2769910.873
CI123638,10104021750,2,101,308377.7758,2769910.908
CI123701,10103241910,2,101,308375.1549,2769911.844
C9116707,10105300130,3,101,303428.9992,2769911.875
C6121058,10104192115,3,101,300384.052,2769912.856
C8138667,10112240830,2,101,306077.7402,2769912.893
C6120437,10103070850,2,101,300935.164,2769913.271
CI128078,10112092100,2,101,308379.6759,2769913.908
C6118157,10102211050,3,101,300933.6605,2769915.859
CI122726,10102021305,2,101,308370.6758,2769916.908
CI122027,10102041425,2,101,308371.3758,2769916.908
CI126591,10108161201,2,101,308379.6759,2769916.908
C8136583,10112310835,1,101,304333.5132,2769917.881
C8134306,10107051705,3,101,305893.5374,2769917.892
CI103657,10112311751,2,101,308380.4759,2769917.908
C6122781,10108281937,3,101,300687.8568,2769918.858
C6117879,10101060654,2,101,300739.6576,2769919.858
C6118404,10105261051,3,101,300626.9558,2769920.857
C9116565,10104261103,2,101,303741.4041,2769920.878
C6114621,10110120115,2,101,300734.0575,2769923.858
CI122795,10102091817,2,101,306344.2444,2769923.895
CI127892,10110211918,2,101,308372.0758,2769924.908
C6115276,10104190440,2,101,300734.9575,2769925.858
C6123225,10111121840,2,101,300738.3576,2769926.858
C8135640,10112012155,2,101,304959.023,2769926.886
C6123241,10111271900,2,101,300737.4576,2769927.858
C6115075,10104191300,2,101,300836.4591,2769927.859
C8132122,10107041020,2,101,305105.5252,2769927.887
CI126428,10108250406,2,101,308012.3703,2769927.905
C6125567,10108010923,2,101,300341.3515,2769928.855
C6118384,10107151150,3,101,300833.3591,2769928.859
C6123290,10112241020,2,101,300390.6522,2769929.856
C9116137,10107300920,3,101,303157.9951,2769930.874
C6121111,10106171715,2,101,299689.8414,2769931.851
C8133520,10102270915,3,101,306061.6401,2769931.893
CI122426,10101122320,2,101,306267.2433,2769931.894
C6121047,10104032334,2,101,300393.3523,2769933.856
C9115366,10107211630,2,101,303741.5042,2769933.878
C6119424,10102191315,2,101,300390.3523,2769934.856
C6120982,10107250940,2,101,300388.6522,2769935.856
C8132121,10107040825,2,101,306197.6422,2769935.894
CI127139,10109301250,2,101,308954.6849,2769935.912
CI125339,10106301650,3,101,309268.4898,2769935.914
C6118087,10101161716,2,101,300397.2524,2769936.856
C6120440,10103101815,2,101,300387.3895,2769937.258
C6122504,10108060128,2,101,300282.2506,2769937.855
C6115023,10104281330,2,101,300392.6523,2769937.856
C6115000,10110302119,2,101,300393.6523,2769937.856
C6123330,10112050927,2,101,300369.652,2769938.856
C9111619,10103300835,2,101,301688.3286,2769939.864
C8141470,10108181040,3,101,305907.5378,2769940.892
CH109579,10110241409,2,101,312277.1364,2769940.933
C6115223,10105071235,2,101,300222.4497,2769941.855
C9111029,10101200945,2,101,301690.8724,2769941.864
C9117734,10111151728,2,101,301685.4724,2769943.864
C9116687,10105071830,2,101,301694.2725,2769944.865
C8131724,10104132340,2,101,305952.1385,2769944.892
CI113036,10105281440,3,101,306413.8456,2769944.895
CI122789,10102081826,3,101,307887.4685,2769946.905
CA112403,10109151755,3,101,301197.0648,2769947.861
C8138617,10109231145,3,101,305648.3338,2769947.89
C9117813,10112211700,2,101,302982.4925,2769948.873
C8129026,10102121240,2,101,305644.7337,2769948.89
CI125713,10106271217,3,101,306314.4441,2769948.895
CH109220,10110011150,3,101,312270.5364,2769948.934
C9115447,10109021720,2,101,301244.8656,2769949.862
C8134461,10107091510,2,101,305648.5338,2769949.89
CI123790,10104272058,2,101,307492.4624,2769949.902
CI122706,10103141020,3,101,307494.277,2769950.221
CA101525,10101160700,2,101,301194.4648,2769950.861
CA112569,10111131620,2,101,301249.5657,2769950.862
C8135508,10112162102,2,101,305647.5338,2769950.89
C8134426,10106101300,2,101,305649.0338,2769950.89
C8130151,10107130745,3,101,305649.3338,2769950.89
C8132665,10107271910,3,101,305650.1338,2769950.89
C6114930,10111160900,2,101,300216.1497,2769951.855
C6123517,10112261540,2,101,300254.1503,2769951.855
C9116120,10107120130,2,101,302694.8881,2769951.871
C8132624,10106300610,2,101,305647.2338,2769951.89
CA102257,10103262320,3,101,301239.6965,2769952.614
C8132432,10105101825,3,101,305650.6339,2769952.89
CI127763,10111100930,2,101,306327.4443,2769952.895
C6123403,10111190023,2,101,300255.2503,2769953.855
CA113543,10106301830,2,101,301240.3655,2769953.862
CA113671,10107061009,2,101,301245.4656,2769953.862
C8133048,10102132105,2,101,305960.5387,2769953.892
C9118295,10112141420,3,101,301573.5707,2769954.864
CA112775,10109170725,2,101,301242.6656,2769955.862
CA112350,10108191145,2,101,301245.1656,2769955.862
C9116520,10104171800,3,101,301246.5657,2769955.862
CI127726,10112141825,2,101,307329.9599,2769955.901
CI122868,10102060817,3,101,307493.0624,2769955.903
CI126881,10109130735,3,101,307488.5623,2769956.903
C8131227,10104030805,3,101,305234.7274,2769957.888
C8132954,10106250920,3,101,305488.3314,2769957.889
C9115650,10108160700,2,101,301247.9657,2769959.862
C8133263,10103191740,3,101,303956.425,2769960.752
C9117336,10112060600,2,101,303954.9076,2769960.88
C9115513,10109041740,2,101,301244.9657,2769961.862
C9116904,10104191910,3,101,303953.9076,2769961.88
C8129226,10104301630,3,101,303955.7077,2769961.88
CI127592,10110261554,2,101,308591.1795,2769961.91
C8134650,10107101857,2,101,303957.4077,2769962.88
C8142675,10109301435,2,101,303960.7077,2769962.88
C9118283,10112032120,2,101,303957.5077,2769963.88
C8133282,10101201435,3,101,303957.5077,2769963.88
C8128320,10101072015,2,101,304252.2123,2769966.882
C8142360,10111011119,3,101,305511.8318,2769967.89
C8131091,10107190942,3,101,304918.0226,2769968.886
C8142663,10109050747,2,101,305876.0375,2769971.892
CI122526,10102032345,2,101,308623.28,2769971.91
C9111416,10101181125,3,101,303665.5032,2769972.878
C8142781,10110031844,3,101,304888.8222,2769972.886
C9115362,10107201825,2,101,302975.8926,2769976.873
C8135696,10112010949,2,101,305724.6352,2769977.891
CI126496,10108181500,3,101,306302.6441,2769977.895
CI112675,10105261220,3,101,306455.6465,2769980.896
C9111497,10101291840,2,101,302972.7926,2769981.873
C6115169,10107041059,3,101,299821.7438,2769982.853
C8130209,10108220745,2,101,305115.1258,2769983.887
CI127467,10110272245,3,101,308364.4761,2769984.909
C6114775,10110260730,2,101,299774.2431,2769986.853
CI114082,10103160825,3,101,306293.3065,2769987.145
CI122804,10103111106,3,101,308267.5962,2769990.655
CI125711,10106181132,3,101,308130.9725,2769990.907
CI122446,10101081257,3,101,308785.1827,2769991.912
C6119472,10103271525,2,101,308597.4985,2769994.66
C9116689,10105090830,3,101,302604.687,2769996.871
CA102230,10101231455,2,101,301151.3645,2769997.862
C9118003,10111220721,3,101,301160.7646,2769997.862
CA113248,10106262145,2,101,301159.6646,2769998.862
C8134525,10106032355,2,101,303794.2054,2769998.879
C9117151,10110261640,2,101,301319.4671,2769999.863
CA102554,10102181357,3,101,301151.9645,2770000.862
CA102348,10104100650,2,101,301155.9645,2770000.862
CA113198,10112031725,2,101,301165.9647,2770000.862
C8130708,10107161830,3,101,304861.5219,2770000.886
C8138323,10110052130,2,101,304865.322,2770000.886
C8135487,10111091915,2,101,306251.2435,2770000.895
CI126227,10108151330,2,101,306474.8469,2770000.897
C6118168,10103071135,2,101,301151.5906,2770001.524
CA112359,10108261115,3,101,301151.8645,2770001.862
C8133053,10102182005,2,101,304862.522,2770001.886
C8134263,10106092030,2,101,304864.222,2770001.886
C8133475,10102161745,3,101,304866.622,2770001.886
CA111038,10101011425,3,101,301154.0645,2770002.862
C6118458,10106091615,2,101,301155.2645,2770002.862
C6121183,10107251055,2,101,301157.8646,2770002.862
C9117143,10110142105,2,101,301159.0646,2770002.862
CA113640,10108140815,3,101,301162.2647,2770002.862
C8131716,10104091300,3,101,304866.022,2770002.886
C9111631,10105011140,3,101,301156.0646,2770003.862
C6119282,10110291555,2,101,301157.0646,2770003.862
C6124913,10112011920,2,101,301159.3646,2770003.862
C6125176,10112221850,3,101,301159.3646,2770003.862
C6115198,10107282145,2,101,301159.3646,2770003.862
CA101769,10102292050,2,101,301159.7646,2770003.862
C9116979,10104031854,3,101,303651.2032,2770003.878
C8128898,10104181237,3,101,304861.422,2770003.886
CI122510,10101181845,2,101,308615.9801,2770003.911
C9116359,10105261450,2,101,301154.4645,2770004.862
CA113774,10107282130,2,101,301157.3646,2770004.862
C8105864,10109011050,3,101,304859.6219,2770004.886
C8130701,10107100805,2,101,304862.322,2770004.886
C8137417,10111171457,3,101,304864.222,2770004.886
C6120847,10103240817,2,101,308693.7813,2770004.911
C6123461,10111050813,1,101,301156.3646,2770005.862
C9115357,10109110715,2,101,303282.3975,2770005.876
C8136935,10110240742,3,101,304693.1194,2770005.885
C8129706,10102240040,3,101,304859.1219,2770005.886
C8129376,10102241520,3,101,304866.7221,2770005.886
C6119286,10111031500,2,101,301157.0646,2770006.862
C8135335,10111301920,3,101,306250.0435,2770006.895
CI127906,10110031101,3,101,306392.9457,2770006.896
C6118406,10105261525,2,101,300201.4498,2770007.856
C6123598,10112161344,3,101,300910.4608,2770007.86
CA102029,10102190935,3,101,301153.4646,2770007.862
C9117656,10110161130,2,101,303664.8035,2770007.878
C8131093,10107201105,2,101,304864.522,2770007.886
C8129897,10104140910,2,101,304864.822,2770007.886
C8134660,10105122005,2,101,304860.722,2770008.886
C8134206,10104101035,2,101,304863.722,2770008.886
C6123221,10111080755,2,101,300398.4529,2770009.857
C6125533,10108110225,2,101,300508.7546,2770009.858
C9115742,10108271920,3,101,303646.2032,2770009.878
CI122861,10101112340,2,101,307877.8687,2770009.906
C6115193,10107232335,2,101,299949.8459,2770010.854
C6124961,10112210908,2,101,301156.4646,2770010.862
C6123327,10112032338,3,101,301157.1646,2770010.862
C9117531,10110261011,2,101,302145.4799,2770010.869
C9117181,10111071350,2,101,303646.5032,2770010.878
C8142914,10112271840,3,101,304888.8224,2770010.886
C6120713,10103220056,3,101,299945.6693,2770011.305
CA113287,10106090025,2,101,301154.2646,2770011.862
C9118181,10112201200,2,101,303068.0942,2770011.875
C8142758,10109271105,2,101,304930.3231,2770011.887
CH111706,10111191300,2,101,312303.1373,2770011.935
CI122506,10101141128,2,101,307887.3689,2770012.906
C9116086,10107052120,2,101,303651.4033,2770013.878
C6114415,10109140813,3,101,299947.5459,2770014.854
C9117262,10111021605,3,101,302150.3801,2770016.869
CI125639,10107091600,3,101,308727.6819,2770017.912
C9116552,10105040840,2,101,303071.4943,2770019.875
CI114332,10106181236,2,101,308354.9762,2770021.909
CI125667,10107170618,2,101,308743.5822,2770022.912
CI121990,10101160840,2,101,306571.4486,2770023.898
C9117333,10112030815,3,101,301285.5667,2770024.863
CI103303,10111250821,2,101,308669.9811,2770025.911
C9117154,10111010830,2,101,301287.7668,2770027.863
C8127420,10102020815,2,101,304890.1226,2770027.887
CI125941,10108080959,3,101,306359.7453,2770028.896
CI126032,10108231630,3,101,306391.4458,2770028.896
C9111946,10102210827,2,101,302990.0931,2770029.874
C9116496,10107101018,2,101,301966.5773,2770030.868
C8141656,10109301640,2,101,304884.6225,2770030.887
C9116968,10103141110,3,101,301963.0835,2770031.868
C9115600,10110071400,3,101,301968.2773,2770032.868
CI125389,10106122138,2,101,308267.2749,2770032.909
C6119027,10101120400,3,101,300004.5469,2770033.855
C6115561,10105290906,2,101,300428.9535,2770034.858
CI113025,10105180757,2,101,308242.5745,2770034.909
C9111615,10103171605,2,101,303738.3298,2770035.379
C9116528,10104271620,2,101,301960.9772,2770035.868
C9111424,10102041345,3,101,303599.2026,2770037.878
C9116383,10105181505,3,101,303275.7976,2770038.876
C6119021,10101071600,2,101,300080.0481,2770039.855
C6117769,10101071229,2,101,300990.5622,2770040.861
C6114792,10111250737,2,101,300993.8623,2770041.861
C6123269,10112221225,2,101,300997.4624,2770041.861
C8135249,10111091725,2,101,305864.8378,2770041.893
C9116078,10108290855,2,101,303070.7945,2770042.875
CI127197,10111071059,2,101,308365.3765,2770043.91
C6119304,10102131250,2,101,300990.9623,2770045.862
C6123326,10112030714,2,101,300991.0623,2770045.862
C9116206,10106280735,2,101,303069.4945,2770045.875
C6121198,10105061200,2,101,300995.6624,2770046.862
C6125292,10112191706,3,101,300996.5624,2770046.862
C8137029,10111211918,3,101,304633.0187,2770046.885
C8129450,10104031815,3,101,305728.8357,2770046.892
CI126427,10108241910,3,101,306870.6534,2770046.9
CI127322,10111241535,3,101,308928.6852,2770046.913
C8142593,10110150650,2,101,304448.2158,2770047.884
CI123891,10109112050,3,101,306868.4533,2770047.9
C8129020,10102101910,3,101,305727.7357,2770048.892
C9115817,10109141020,3,101,302996.6934,2770049.875
C8135210,10110071351,3,101,304507.0168,2770049.885
CI113102,10112222324,2,101,306865.3533,2770049.9
C8128387,10101091435,2,101,304196.112,2770050.882
CI103389,10112161220,3,101,306662.2502,2770050.899
CI122752,10104032151,2,101,306892.8537,2770050.9
CI112864,10108130920,2,101,306893.0537,2770050.9
C6121040,10103260910,2,101,300614.1252,2770051.359
C6115465,10106190400,2,101,301094.4639,2770051.862
C8133201,10101201530,3,101,304360.8145,2770051.884
CI125484,10110191714,2,101,306897.7538,2770051.9
C6114447,10111101915,3,101,301091.5639,2770052.862
C8133080,10102101545,3,101,303980.0086,2770052.881
C8133354,10102111330,2,101,303986.0087,2770052.881
C8138541,10109241540,3,101,303986.4087,2770052.881
C8129196,10103261720,2,101,304354.4332,2770052.884
CI123161,10102112038,3,101,306659.3501,2770052.899
CI125804,10107011740,2,101,306661.6502,2770052.899
CI103468,10112280919,3,101,306657.2501,2770053.899
CI125554,10107111753,2,101,306662.1502,2770053.899
CI123829,10107232113,3,101,306709.5509,2770053.899
CI127481,10109281440,3,101,306868.3534,2770053.9
CI122315,10101061030,2,101,306663.0502,2770054.899
CI126883,10109130954,3,101,306664.2502,2770054.899
CI123106,10102091920,3,101,306668.6503,2770054.899
CI123233,10104052253,2,101,306893.9538,2770054.9
C6114407,10108312240,2,101,300970.062,2770055.862
C8132440,10105191810,2,101,304088.1103,2770055.882
C8128385,10101081910,3,101,304088.7103,2770055.882
C8141601,10111051900,2,101,304088.8103,2770055.882
CI126923,10110292029,3,101,306711.951,2770055.899
CI126152,10110030935,2,101,308010.4711,2770055.907
C8129520,10103301150,3,101,304138.4924,2770056.632
C6122826,10111060814,2,101,299891.2453,2770056.855
C8130652,10108062015,3,101,304081.9102,2770056.882
C8133213,10101241546,2,101,304082.3102,2770056.882
C8132922,10105192150,3,101,304086.0103,2770056.882
CI103494,10112220715,3,101,306656.6501,2770056.899
C8132577,10106111655,2,101,304081.9102,2770057.882
C8132978,10105131755,3,101,304086.2103,2770057.882
C8130948,10107302230,2,101,304086.3103,2770057.882
C8131080,10108011710,3,101,304087.3103,2770057.882
C6120508,10101162230,3,101,300026.3474,2770058.855
C6125559,10109211145,2,101,300981.0622,2770058.862
C8132057,10106301820,2,101,303985.6088,2770058.881
C8141539,10108251910,3,101,304081.7102,2770058.882
C8140876,10112281600,2,101,304087.3103,2770058.882
C8131873,10108081145,3,101,304139.0111,2770058.882
C8134571,10107100735,2,101,304084.1103,2770059.882
C8128323,10101082220,2,101,304086.3103,2770059.882
CI112985,10107091509,3,101,306659.5502,2770059.899
CI124262,10105280735,3,101,306661.3502,2770059.899
CI126947,10110161455,3,101,306664.3503,2770059.899
CI126335,10110291833,3,101,306715.151,2770059.899
C8131550,10104301258,3,101,304061.4099,2770060.882
C8137406,10112231830,3,101,304081.5103,2770060.882
C8133400,10104201750,2,101,304083.2103,2770060.882
C8134494,10105231250,2,101,304083.6103,2770060.882
C8141380,10108141509,2,101,304085.8103,2770060.882
C8128096,10101060102,3,101,304088.2104,2770060.882
CI103195,10112181940,3,101,306667.5503,2770060.899
C6119083,10101070820,2,101,300434.5538,2770061.858
C8137040,10112091640,3,101,304085.5103,2770061.882
C8131183,10108011800,2,101,304086.3103,2770062.882
C9118103,10112261800,3,101,303306.5983,2770063.877
C8134605,10106042225,2,101,304087.1104,2770063.882
CI125045,10101170445,2,101,307877.5691,2770063.907
C9115490,10109011850,3,101,303301.9982,2770065.877
C9117559,10111050830,2,101,303301.7982,2770066.877
C9117270,10111161530,2,101,303734.8049,2770066.88
C8128922,10103011903,2,101,306048.5405,2770067.114
C9115741,10108242235,2,101,303300.8982,2770067.877
C9115437,10108241700,3,101,303305.2983,2770068.877
CI120818,10106281620,2,101,306196.9431,2770068.896
C6123354,10111231648,3,101,300133.5492,2770069.856
C9115945,10106101530,3,101,303299.2982,2770069.877
C9111052,10101071548,3,101,303302.0982,2770069.877
CI127702,10111152245,3,101,306196.9431,2770069.896
CI125393,10106140100,2,101,306198.7431,2770069.896
CI126831,10109010925,2,101,306200.5431,2770070.896
C8133325,10103130957,2,101,305676.2792,2770071.145
C9115614,10107240940,3,101,303297.5982,2770071.877
C9111762,10101091556,3,101,303298.7982,2770071.877
C9117214,10110302037,2,101,303300.6982,2770071.877
C8134444,10106231935,3,101,305533.2328,2770071.892
C8135139,10109291440,3,101,305680.0351,2770071.892
C6118552,10107161010,2,101,300620.6567,2770072.86
C9117047,10103131300,3,101,303297.9369,2770073.507
C8129000,10105071410,3,101,305682.9351,2770073.893
C9115961,10105310742,2,101,303300.6982,2770074.877
CI123033,10103041735,2,101,308018.3338,2770075.158
C8136923,10111212035,3,101,305800.237,2770075.893
C9116919,10105141530,3,101,303297.6982,2770076.877
C9115887,10108111745,3,101,303302.6983,2770076.877
CI125313,10107061538,3,101,308076.1722,2770076.908
C6115199,10107291324,2,101,300413.1535,2770077.858
C6123344,10111120728,2,101,300840.7602,2770077.861
CI122537,10101231230,3,101,307845.0687,2770077.907
C9111568,10102260040,2,101,303308.0984,2770078.877
C6121213,10103261958,2,101,300844.0155,2770078.906
C6120735,10104161221,2,101,300845.9603,2770079.861
CI123373,10102050820,2,101,308347.5765,2770079.91
C6122558,10110101450,2,101,300842.8602,2770080.861
C8142609,10109201335,3,101,305677.2351,2770080.893
C8134460,10107082040,2,101,305793.6369,2770080.893
C6120433,10103011140,2,101,300842.9862,2770084.817
C6118317,10106021740,3,101,301096.9642,2770084.863
C8128516,10101021715,3,101,304858.9225,2770084.887
CI122032,10102051305,3,101,308030.6716,2770084.908
C9116727,10105101910,2,101,303306.9984,2770085.877
C8131327,10104092020,2,101,304697.12,2770085.886
C9117020,10103050825,3,101,303304.7323,2770086.666
C8128518,10101022250,3,101,305096.7261,2770086.889
CI103653,10112270749,2,101,307992.571,2770086.908
C8135245,10110281735,2,101,304872.0227,2770087.887
CI103379,10112091757,3,101,305105.1263,2770087.889
CI125886,10108070745,3,101,308393.4772,2770087.91
C9116136,10107300821,2,101,302206.6814,2770088.87
C9110906,10101051135,3,101,303477.1011,2770088.878
C9115753,10108291055,3,101,303722.8049,2770088.88
CH111647,10111151400,2,101,312230.1367,2770088.935
C9115452,10108170450,3,101,303302.5984,2770089.877
C9116190,10106121110,3,101,303308.6985,2770089.877
C8130973,10107240800,2,101,304863.3226,2770089.887
C8128452,10101101255,3,101,304863.6226,2770089.887
CI123979,10104141300,3,101,308100.2727,2770089.909
C9111659,10103242125,2,101,302206.184,2770090.626
