CASE_NO,IEOK_01,ACCD_TP,Year,x_coord,y_coord
CG125862,10011281600,3,100,306025.3,2771316
C8120599,10003101748,2,100,302105.4542,2768405.162
CB117761,10011071335,3,100,304105.3,2771453
C7121889,10001061700,3,100,302107.5938,2771840.75
CA109116,10010062135,2,100,306026.8,2771318
C9114587,10011171130,3,100,306028.2,2771313
CC118970,10002141735,3,100,301775.9424,2777330.08
CF109510,10010051900,2,100,306027,2771314
CG126904,10012160930,2,100,307041.9,2774643
C5115873,10007031245,2,100,300471.6,2772484
C8126969,10011041800,3,100,304030.4,2770205
C9113012,10003302130,2,100,302286.657,2772865.846
CC119835,10002171858,2,100,302991.0097,2777307.696
CC122051,10010061840,2,100,306024.1,2771315
CD119024,10012282030,2,100,300593.2,2778151
C8126053,10010212030,3,100,306023.9,2771313
CG128291,10012120700,3,100,309269.2,2775496
C5110636,10003091740,2,100,301357.9935,2771786.112
CI113859,10003202200,3,100,305144.0486,2768576.494
CC125958,10012201335,2,100,303982.4,2781432
C6113865,10003312118,2,100,300323.7609,2770206.317
CE103577,10012061000,2,100,306026.9,2771314
C8121252,10003300720,2,100,305533.3903,2769449.879
C5118306,10009200945,2,100,301515.6,2774168
CF104969,10003022200,3,100,303516.2604,2765026.682
CH108511,10004240928,2,100,308213.4375,2771474
CB116170,10008171238,3,100,305303.6,2771834
CG123912,10007210845,3,100,306029,2771315
CD115175,10005091720,2,100,299440.0568,2780003.98
CC123244,10009281718,3,100,300442.3,2775984
CD113329,10007261210,2,100,300568.6,2778846
CG125767,10009101520,2,100,306023.7,2771312
CD114937,10007111140,2,100,301798.5,2779294
CB119858,10012061733,2,100,304326.7,2772993
C8121292,10005260844,2,100,303453.0469,2770541.948
CG125661,10009082200,2,100,309431.6,2775238
C8126281,10010022252,3,100,303682.1,2767359
C7122234,10001171808,3,100,305910.1563,2773907.75
C7126024,10006121640,3,100,303277.9333,2773486.997
CG122963,10007121910,2,100,311115.6,2773967
C9112253,10008231755,3,100,300962.8,2771555
CB114281,10003291420,2,100,305754.4472,2771867.282
C8121962,10004131605,2,100,304858.264,2769148
CD112195,10002271630,2,100,305528.6692,2784776.701
C7126856,10006162315,2,100,302602.5729,2771420.702
CI120314,10007190939,3,100,306041.4,2769225
CC119175,10003082005,2,100,300642.6563,2775152.5
CC122683,10009181610,3,100,307648.7,2778788
C9113125,10003081935,2,100,300699.4919,2771410.948
C7125152,10004101620,3,100,303736.6484,2774863.341
CC120024,10003100800,2,100,302001.7394,2778166.808
C7126461,10005261130,2,100,304416.1894,2775189.454
C8126669,10011051805,3,100,303190.4,2767670
C6113522,10007071145,2,100,299390.7,2768641
C7126617,10007250805,2,100,303320.2,2772505
C8121552,10006111430,2,100,305023.9927,2770512.002
CD116512,10010310659,3,100,306025.9,2771316
CC117715,10001181650,2,100,302093.4617,2778264.177
CH105377,10004130630,2,100,309043.5313,2772448.75
CE108600,10009142040,2,100,305664.1,2764862
C7128237,10008170930,3,100,302337.1,2772481
C6113330,10006051449,3,100,299382.5313,2768501.5
C8124357,10008081230,2,100,303119.7,2769068
CG120197,10001171900,2,100,309790.4375,2775902.25
CD112876,10011201920,2,100,301281,2778610
C8126641,10010181040,2,100,302039.5,2769070
CC118269,10002132225,2,100,300863,2775860
C7134126,10012101850,3,100,301623.8,2773678
CF109203,10008011730,3,100,303296,2766612
CC124852,10009182156,3,100,303985.8,2781429
C5113757,10007190645,3,100,301457.6,2772897
CD107581,10004192100,1,100,296179.2188,2780454
C8118608,10001181530,3,100,304190.4071,2770872.044
CB119446,10010271716,3,100,305908.7,2773910
CD109700,10003241330,2,100,300232.5041,2778970.104
C8123547,10007091530,3,100,303454.9,2768927
C7123107,10002201550,3,100,304020.625,2772968.75
CI121450,10012092204,2,100,305601.8,2769650
C5119432,10011271445,2,100,306027.3,2771313
CA109892,10005181705,3,100,302271.9063,2768465.25
C8127299,10012221350,3,100,304649.1,2770341
CE110049,10001271200,3,100,305003.5,2764689.5
CH106400,10010291915,2,100,308652.1,2771561
C7129524,10011132110,3,100,302956.7,2771122
C6119582,10009172230,2,100,300320.3,2770588
C8126369,10010311905,2,100,306028.3,2771314
C7130664,10010271945,2,100,302068.8,2772532
C9114094,10005091350,3,100,301012.0625,2770755.5
C6119736,10010010850,2,100,299909.5,2768803
C8127966,10012131815,2,100,304391.9,2770818
C5114222,10001160813,2,100,300377.0157,2772024.995
CC124011,10010150421,2,100,300760.3,2776012
CD115720,10010200935,3,100,300549.3,2781207
CB115440,10008042125,3,100,307408,2771626
CG125156,10008230800,3,100,309125.7,2773388
C5113789,10008061905,3,100,301065.2,2774552
C8125071,10009040250,2,100,306030,2771311
CI117126,10010140717,2,100,306024.5,2771316
CA109667,10004041915,2,100,302434,2767330
CI118803,10005300855,2,100,306183.2411,2769323.389
CE110091,10001250950,3,100,305377.5009,2764107.004
C7125170,10005020023,3,100,303093.625,2772779.25
C8119103,10001312000,3,100,302964.9155,2768013.819
CG122965,10007141500,2,100,307939.2,2772184
CB114598,10007271558,3,100,306024.2,2771318
CD115501,10006010635,2,100,302313.7057,2780419.68
C8123695,10007031225,2,100,302961.3,2770679
CG122778,10005051025,2,100,310478.8081,2773967.279
CB116263,10008290730,2,100,305941.9,2772743
C6114110,10005122115,2,100,299976.875,2769405
CC118738,10002241710,2,100,302046.1875,2776816.25
C8121136,10003151715,3,100,304692.2291,2769807.887
CA109975,10005210155,2,100,303294.1206,2767318.608
C9113253,10007100020,2,100,300955.4,2770894
CI124514,10011040813,2,100,305393.1,2769270
C7135275,10012290850,2,100,302386.2,2772095
CF109045,10006051700,3,100,304999.7724,2766065.099
C7124093,10003060435,3,100,302446.125,2772156.5
CB117134,10008230257,2,100,304109.9,2772762
CG122297,10003252036,3,100,309203.8681,2775439.42
CI120534,10009010829,3,100,306029.9,2771314
CC118744,10002251920,3,100,300541.2839,2775664.827
C7124022,10003072150,3,100,302192.5301,2772653.358
C8128054,10012222110,2,100,304842.8,2769238
C9112541,10007101410,3,100,306025.1,2771315
C7127387,10008102230,2,100,302530.4,2772797
CH108938,10007161345,2,100,311483.5,2770770
C7122376,10001251500,2,100,301973.1369,2771746.014
C7125745,10005272010,3,100,301859.0137,2771606.99
C9113409,10010030935,3,100,302528.7,2770890
CH105227,10004030445,2,100,309047.2188,2770641.75
CE107094,10005122230,2,100,304735.4375,2764723.25
CD116408,10010121000,2,100,299565.2,2779486
CG127172,10012211855,3,100,306917.7,2774395
CB111314,10001280035,2,100,305027.9688,2771285
CD112820,10011171830,2,100,300853.8,2777599
C7134299,10012221126,2,100,302378.1,2772169
C6112853,10004111530,2,100,299180,2767730
C9113918,10005181345,3,100,302198.2188,2770031.5
CH104934,10002261415,2,100,310916.8865,2772322.233
C8117561,10003231445,2,100,303717.8957,2768558.254
C7126480,10006042240,2,100,302450,2772770
C7127987,10008261030,3,100,303001.1,2773879
CF105315,10002231910,2,100,303728.4688,2765258
C9112845,10002232045,2,100,304049.9326,2771047.596
C5115565,10006021000,2,100,300978.9743,2772811.981
CG125190,10009060740,2,100,308070.8,2773760
C7123098,10002141834,2,100,303192.5313,2774074.25
C6119574,10009082150,2,100,299555.8,2770141
CE105122,10012142325,2,100,304302.6,2764613
C9114462,10010142050,3,100,306027.7,2771312
CC123939,10010241512,2,100,302115.3,2777378
C9112395,10008091835,2,100,306025.5,2771316
C8125508,10010081540,2,100,305380,2770656
CF105658,10005281322,2,100,304169.3125,2766053.25
CD113468,10010211645,2,100,306028,2771318
CC119627,10002201030,3,100,301998.1875,2777225.75
CG119462,10001120810,3,100,307320.8078,2773994.708
CA110886,10009140820,2,100,301326.6,2769922
CB116648,10010140425,2,100,305596,2771346
CC120830,10008231826,2,100,300475.4,2775881
C8125346,10010071535,3,100,304099.3,2768481
C5118545,10009081900,2,100,300530.4,2774445
CB115176,10007132156,3,100,305012,2771235
C5115677,10006081350,2,100,301642.9818,2774411.983
C8123327,10007282130,3,100,303396.8,2770224
C6113074,10004171557,2,100,300076.9856,2770656.589
CI124529,10012041000,3,100,306443.1,2771248
CB117243,10010142245,3,100,303401.7,2771851
CD115642,10011230840,2,100,300705.9,2778274
CB117524,10009011039,2,100,306028.9,2771316
CF105653,10005211640,3,100,303667.2216,2766054.499
C7124580,10005240035,2,100,302065.6025,2772798.651
C7124961,10004150720,2,100,303592.0313,2771004.75
CE105264,10012090610,2,100,306286,2765953
C5114142,10002212130,2,100,301359.5313,2772363.75
CB115838,10007161811,3,100,305601.5,2771731
CD114704,10005181220,2,100,299605.1266,2779839.183
CD109713,10003090850,2,100,299416.4063,2780184.75
C5115112,10004261400,2,100,300817.2813,2771721.75
CC117849,10001021750,3,100,301995.9471,2776521.923
C7128883,10009290830,2,100,301910.5,2773951
C7133933,10011141515,2,100,304605.2,2775768
CA109832,10009161450,2,100,301185.6,2769262
C7134284,10012151520,2,100,301888.2,2772108
CG125934,10010152030,3,100,306117.3,2775155
CE109015,10007080419,2,100,306030.4,2771315
CH110310,10001070710,3,100,309258.0089,2771738.273
CG128772,10012211320,2,100,308313.8,2775928
CG125899,10009011549,2,100,308470.4,2773609
C6113624,10006171205,2,100,299029.0313,2769934.75
C8123030,10007111445,3,100,304961.7,2770362
CG123894,10007050725,2,100,306816.4,2775641
C9113063,10003151110,2,100,302382.145,2769855.621
C5119722,10012030458,2,100,300993.2,2773075
C6117389,10010090900,2,100,299909.2,2770933
CB112314,10001282338,3,100,305592.251,2771345.025
C8127240,10011242230,3,100,304112.8,2767984
CG127444,10012011115,2,100,308433.8,2772524
C7130406,10011160030,2,100,302599.7,2772499
CC120954,10005161410,3,100,301854.1591,2777705.275
CG115638,10009261900,2,100,307870.2,2774647
CC123503,10010271205,2,100,302247.6,2775513
CG127190,10011040810,2,100,306024.1,2771315
CF109182,10006081230,3,100,303799.7381,2765924.655
CC123885,10009041810,2,100,302675.9,2778484
C7130018,10010201928,3,100,302935.9,2772089
C5114180,10003161200,2,100,301268.75,2772000.25
CI121277,10010091520,2,100,306203.5,2769159
CF105718,10010141130,2,100,303649.2,2766168
CH105009,10003032115,2,100,308650.0625,2771557.25
C7122558,10002241815,3,100,303988.3438,2773021.5
CC117816,10002161800,2,100,300033,2775530
CD109688,10003101920,2,100,299535.0788,2781008.679
CI119762,10007231740,2,100,306232.7,2770080
CE106658,10003011735,2,100,306638.0313,2764331.5
CC125466,10011271945,3,100,302176.6,2776348
C7130167,10010271725,3,100,301879.5,2771405
C7127011,10006231240,2,100,303383.1875,2772691
CC123911,10009102150,3,100,306027.6,2771314
C5119350,10010012040,3,100,300614.7,2772382
C8126805,10010271115,2,100,305292.1,2769983
C6112564,10002271725,2,100,300137.0809,2770946.034
C7122032,10004030925,2,100,302950.6245,2771119.577
CB117334,10011181120,2,100,306283.2,2773042
C7125981,10006011820,2,100,301909.1413,2773952.612
C9107801,10001151440,3,100,302660.8928,2770470.627
CG126594,10011081518,2,100,309173.3,2773725
CI115024,10002201050,3,100,307262.3903,2771339.914
CD115266,10005051850,2,100,301153.1563,2777968
CD116030,10008220155,2,100,306025.5,2771314
C5119364,10011191505,2,100,301646.1,2774410
CB113548,10001271610,2,100,304264.9149,2771256.36
C6119691,10008261115,2,100,299802.7,2768892
C7124795,10004200900,2,100,304086,2774550
CC126414,10012311030,3,100,302458.5,2778386
CD112225,10002110040,2,100,297053.356,2780749.59
C5113491,10008021932,2,100,301494.3,2774060
CF109083,10006152340,2,100,305559.6875,2765162.25
CE109033,10007040910,2,100,306808.8,2764360
CC122077,10011050045,2,100,302044.2,2779210
CC121193,10004202314,2,100,302848.958,2776780.697
C5113576,10007231900,2,100,301646.3,2774411
C5113790,10008072239,2,100,301016.2,2772390
CE107086,10004301150,2,100,305480.1875,2764878.25
CD115282,10011211330,2,100,306027.4,2771312
CH109918,10012260850,2,100,308651.7,2771559
C8123000,10006141450,2,100,304274.8266,2770366.449
C9112839,10003291010,3,100,302187.455,2770001.56
C9112704,10002141344,2,100,302644.9835,2770860.006
CB116624,10008311125,2,100,304061.8,2771996
C8121716,10005050800,2,100,303108.1699,2768586.425
CA109552,10011301640,2,100,306028.6,2771316
CC118462,10009041330,3,100,302055.5,2776699
C8121557,10006151650,3,100,305094.75,2769572.75
C7121894,10001100813,2,100,303100.8438,2771465.75
CE106947,10005200740,3,100,305525.5,2764805.25
CB114816,10008051459,2,100,306242.3,2772716
CI120896,10009050725,2,100,306712.8,2771010
CB114390,10005060840,3,100,306156.9945,2772342.667
CI119219,10005181650,2,100,306893.7745,2771156.798
C5119458,10011071605,2,100,300973.8,2772168
CD112208,10003261000,2,100,299521.625,2779467.75
C7123919,10004022235,2,100,303346.9906,2771449.01
C8124407,10008292030,3,100,304374.5,2770823
C6113635,10007012032,2,100,299693.2,2769084
CC121984,10006131805,3,100,301943.7441,2774820.803
CC122171,10007282210,2,100,302155.9,2778688
C8123362,10007041710,3,100,306023.6,2771315
C5115625,10006251340,2,100,301089.0379,2771720.317
CI116925,10006120015,2,100,306900.0122,2771298.283
C8122473,10005121200,3,100,304959.625,2770390.5
CD116295,10009262045,2,100,301543.5,2778410
C8124434,10008071050,3,100,305228.9,2769510
CG125948,10010291510,2,100,309472.4,2774667
CC124037,10011160725,2,100,301299.9,2776805
CF109201,10007221200,3,100,304384.2,2765545
CD116442,10009280740,2,100,301332.8,2779129
C8122204,10005111430,2,100,304281.4842,2770917.006
C8122836,10005241140,3,100,304201.5313,2769293.25
C7128226,10008151450,2,100,304085.7,2774549
C7130347,10010241140,3,100,303159.5,2772178
C5113202,10005091625,2,100,300377.0157,2772024.995
C7125158,10004261046,3,100,303383.1875,2772691
CE107761,10012292030,2,100,306030.2,2771313
C6112732,10004232120,2,100,300226.083,2770690.551
CG128387,10012161940,2,100,307042.7,2774648
CG123749,10007180950,2,100,311304,2773890
CI119964,10007142026,3,100,306345.8,2771353
C8128209,10012212220,3,100,304551.4,2770367
C5119645,10012252030,2,100,300319.1,2771706
C9108048,10001181400,2,100,301162.0414,2770359.278
CD110271,10001081050,3,100,303476.8222,2782104.875
C9114539,10010311610,2,100,301530.5,2770878
C5112234,10003102325,3,100,300476.1563,2771908
CG120213,10001311800,3,100,307167.9801,2774562.978
CD116039,10008281300,2,100,306029.6,2771315
CG125906,10009080845,2,100,306213.7,2775677
CI113624,10001210739,2,100,307473.8246,2770491.683
CF105408,10004142340,2,100,303272.0313,2766761.5
C8127932,10011251450,2,100,305256.4,2769617
C5119688,10011170725,2,100,300997.1,2772330
CC124549,10011251515,2,100,300440.6,2775900
CI113412,10001071330,2,100,306530.2132,2770423.554
C9113931,10005141700,3,100,300699.8008,2771167.989
CC125274,10011241510,2,100,299302.4,2776562
CE107353,10007051717,2,100,306613.7,2765976
CB112401,10003171954,3,100,305581.98,2771693.3
CB116835,10008081800,2,100,304126.2,2771436
C5118016,10010081910,2,100,306027.2,2771313
CG123127,10006082040,3,100,308803.283,2772953.804
C6113654,10007150000,2,100,298994.5,2769060
CG125376,10010070937,3,100,307328.4,2774820
CI120068,10010021935,2,100,306732.6,2771134
CA109405,10011012220,2,100,302431.7,2767334
CC120798,10005092120,2,100,301870.8057,2776562.621
CE103628,10012162030,2,100,306157.3,2766672
C7129033,10010031048,2,100,303410.6,2773409
C8117570,10004060903,2,100,303639.6104,2769272.852
C9114201,10009292118,2,100,301802,2771093
CC118929,10002261838,2,100,301017.5462,2776720.342
CB115315,10006090846,3,100,306164.2188,2773121.25
CF107303,10012131757,3,100,303639.3,2765822
CI120216,10009171516,3,100,307694.5,2770736
CC125833,10012060900,3,100,302427.8,2777113
CI124903,10012232205,2,100,308074.7,2770314
CI124374,10011180915,2,100,306038.2,2770256
C6111032,10005101627,2,100,300450.9405,2771371.996
CF106046,10011061550,3,100,306029.9,2771317
C7128964,10009080950,3,100,304607.6,2775772
C8126589,10011081905,3,100,304793.7,2769024
CG124090,10008201145,3,100,306030.8,2771312
C7128137,10008250745,3,100,302066.5,2773471
C9113912,10005121750,2,100,300885.2758,2769987.841
CC119946,10005071400,2,100,298857.7188,2777849.25
CA108874,10012140910,3,100,306023.6,2771313
CE109062,10007060830,2,100,305661.3,2764949
CG127024,10011051045,2,100,306030.3,2771317
C5115922,10007200950,3,100,300820.5,2771702
C5115356,10005161750,2,100,300892.8606,2772804.623
C8128122,10012191231,2,100,306024.8,2771318
CC119497,10006041329,2,100,300126.3438,2776254.5
C8116377,10001071415,3,100,305031.0563,2770803.888
CI118665,10004141345,2,100,305384.75,2769187.5
C5119440,10012170955,2,100,300516.8,2772378
C7128977,10009141300,2,100,301918.8,2772504
C8122277,10005171945,3,100,305035.1141,2770802.925
CA109120,10010291950,2,100,300974.7,2768930
CC124183,10008172000,3,100,300036,2775533
C7129783,10011051830,2,100,305295.9,2774952
C8118620,10001151523,2,100,303283.154,2768853.342
C8125382,10009031035,3,100,303710,2769235
CH105366,10006101135,3,100,310261.9688,2772418.75
C8122650,10006031603,3,100,303674.9869,2768630.01
C7121471,10001051230,2,100,304766.0889,2774956.014
C6117886,10012091640,2,100,299258.3,2769304
C7130172,10011071425,2,100,303572,2771452
CH108940,10007201920,2,100,306027.9,2771318
CC117049,10001041430,3,100,300863,2775860
C7130355,10011040800,3,100,301815,2772718
C8127070,10012301731,3,100,304485.4,2768617
CC121993,10006291246,3,100,301854.6727,2777703.704
CG125161,10008241005,3,100,306030.3,2771311
CI119623,10006091625,3,100,306420.4063,2769843.5
CC119080,10004120817,3,100,302123.2813,2778106.75
C7125714,10005111800,2,100,303376.875,2771938.5
CD115525,10005141410,2,100,301666.3728,2778644.497
CE107665,10011011705,2,100,304313.2,2764555
CI124607,10011141500,3,100,305640.6,2769752
C5114106,10001141450,3,100,300664.7813,2772521.25
CA109389,10011171955,2,100,306025.2,2771318
CG121492,10003250730,2,100,308962.725,2773541.18
CB112884,10004032156,2,100,306064.6102,2772096.954
CG126611,10011211240,3,100,308257.4,2772477
C9112436,10007301445,3,100,301568.7,2771011
CA107640,10001281230,2,100,301489.4063,2769241.5
CC122899,10009041700,3,100,301771.8,2775931
C6112248,10001310700,2,100,298825.4688,2768529.5
CD116193,10010011800,2,100,301202.5,2778635
C5116786,10001020015,3,100,301632.0938,2772441.5
CI113601,10002061940,3,100,306779.0313,2769880.25
C5110753,10003202340,2,100,301005.9885,2772392.008
CD112214,10001282205,2,100,296267.0736,2780106.899
CD112929,10012071630,3,100,299187.8,2781198
C7127850,10008250953,3,100,303338.2,2771060
CB112463,10005171305,3,100,305518.4188,2771570.956
CG120494,10002080830,2,100,307276.9152,2775117.466
C7123923,10004041120,2,100,302007.5,2771486.75
C7134600,10012070950,2,100,302650.9,2771682
C9114231,10009270720,2,100,301881,2770911
CI117327,10007221910,2,100,305942.7,2770051
C7127178,10007110915,2,100,303991.9,2771380
C7129218,10010262120,2,100,306027.4,2771316
C6117571,10010051115,2,100,299170.1,2769167
C6114295,10007102214,3,100,299170.8,2768925
C9111241,10012201350,3,100,300507.2,2770418
CC124222,10009220910,3,100,302891.3,2778055
CD111802,10001061540,2,100,300592.3438,2778426.75
C5121127,10012162110,2,100,300354.3,2773123
CD112700,10011061503,2,100,302754.6,2782508
CG125717,10009300910,3,100,307316.4,2772615
CI113897,10010260715,3,100,306027.5,2771312
CH106507,10011040950,2,100,306028.5,2771311
CG121479,10003151930,2,100,307492.0229,2775405.258
CD109539,10003190620,2,100,299524.2536,2781311.829
CC123742,10011090919,3,100,306027,2771312
C7121951,10002061550,3,100,304685.0761,2775171.028
CI120438,10008252220,3,100,306029.7,2771317
CE103614,10011111312,3,100,304363,2764620
C9113325,10009051715,2,100,301245.2,2770892
C5115067,10004032345,3,100,301407.5573,2773066.761
C6120126,10011131050,3,100,299751,2769471
C7127889,10008071835,3,100,302361.3,2772819
C7130869,10012150825,3,100,302845.8,2773213
C9112524,10007111705,3,100,301276.9,2771473
CC120895,10004251000,2,100,304413.6156,2776774.648
CI120162,10007151820,3,100,306026.1,2771312
CC118720,10003102118,3,100,302453.5313,2776674.25
CE106708,10003012140,3,100,306679.8577,2764524.387
C8122957,10006012300,3,100,305052.7336,2769564.89
C5120058,10009220857,2,100,306026.2,2771316
C6114160,10007152112,2,100,299889.2,2768255
C7134544,10012291111,3,100,303258.8,2771778
C7126854,10006152235,2,100,302838.8948,2770945.066
C8124377,10009201207,3,100,302383.9,2769854
CB113818,10003112342,2,100,304987.7813,2771449
CG123788,10006271323,2,100,306857.7693,2775396.059
CC125308,10010190950,2,100,301967.5,2775495
C5115237,10006021010,2,100,300615.7195,2772792.966
CC117791,10001031940,3,100,301718.3197,2776935.225
CG123612,10007080657,3,100,308579.9,2773929
C6117856,10012190819,2,100,299822.3,2769363
CI115833,10001130645,3,100,305363.9184,2770266.454
CD113260,10007071110,3,100,302074,2778490
CB115892,10007150221,2,100,306029.4,2771313
CC121484,10007191431,2,100,301399.7,2776324
CG120999,10002271405,3,100,311017.962,2773826.977
CC119417,10008122242,3,100,303078,2778372
C9112834,10003221650,3,100,302390.0313,2770962.25
CB111750,10003121842,3,100,304274.7577,2772626.474
C9114315,10010240858,2,100,302909.5,2770600
C8127159,10011141745,3,100,303545.7,2769799
CI121703,10010092109,3,100,306025.4,2771313
C8125277,10009280734,3,100,304695.6,2769808
CI117207,10006151900,3,100,306070.125,2770642.25
CI124875,10012111750,3,100,305452,2769927
C7129974,10010250848,2,100,302597,2773628
CD114631,10006161200,3,100,296256.4403,2779566.218
C7121305,10001102125,2,100,303301.7614,2773277.972
CC118268,10002131800,3,100,300863,2775860
CB114662,10005100820,2,100,306725.125,2771631
C8122372,10005271344,2,100,304016.9852,2769399.903
C5111975,10003301950,3,100,301290.2188,2772421.25
C7134119,10012061047,2,100,302674.8,2773024
C9113205,10005172130,2,100,301771.4866,2770957.395
C6120274,10012191830,2,100,300393.9,2770802
C8124327,10007291255,3,100,306030.8,2771318
CB111735,10002100300,1,100,306621.1658,2771579.069
C6113447,10007271230,2,100,299120.9,2769979
CB110220,10001271150,3,100,305872.8438,2772575
CB111506,10001031511,2,100,306156.9945,2772342.667
C6112450,10003231812,3,100,299660.2813,2768860.5
CI124727,10012061359,2,100,306029.9,2771317
CB112127,10001181510,2,100,306915,2771890
C6119711,10009151330,2,100,299401.3,2768265
CC117718,10001281645,3,100,302271.9854,2777918.351
C6120599,10011111725,2,100,306030,2771313
CC124762,10009162328,3,100,304047.8,2781161
CI113401,10009101934,3,100,305916.6,2770643
C7124224,10004141600,2,100,302286.332,2772865.741
CA110835,10010200725,2,100,300242.2,2769904
CH106532,10011090830,3,100,306026.5,2771317
CB115684,10008150712,2,100,304320.4,2771111
CD110304,10002081315,2,100,300232.5041,2778970.104
CG120058,10001131105,2,100,308120.5,2773751
C8117634,10001181540,2,100,303899.991,2769244.002
CD111736,10001171715,2,100,301161.625,2779240
C9112638,10002011132,3,100,301671.5804,2771309.325
CE108673,10008111845,2,100,306233.2,2765000
CI109932,10001311430,2,100,307588.875,2771157.5
C7130699,10012061940,2,100,302522.2,2772171
CH108753,10006091920,3,100,307929.2774,2771809.846
CI109963,10003080900,2,100,307313.8438,2770981.75
C9111227,10011301350,2,100,301195.4,2770461
C8124041,10006291350,2,100,304543.9851,2768433.006
C6119547,10008191300,2,100,299674.6,2768993
C5119295,10010071615,3,100,301204.8,2772168
CB113850,10003270426,3,100,305931.7489,2771615.547
CH109608,10011071053,2,100,308207,2771426
CC120156,10003271810,2,100,302376.6507,2778229.176
C7121959,10002081217,2,100,302594.3108,2772415.876
C9108018,10001161505,2,100,301560.1772,2771013.154
C7127782,10007171533,2,100,306025.8,2771312
CC119440,10004151600,2,100,301978.9835,2775415.97
C9112273,10009050830,3,100,302476.6,2770291
C7134062,10011290755,2,100,302595.1,2771420
C5119408,10012102035,3,100,300613,2772375
C9108346,10001180815,2,100,301881.3569,2771406.221
C7129947,10010130839,3,100,302585,2773593
CB116273,10009211934,3,100,305110.6,2771489
CE105116,10012021817,2,100,307184.4,2765119
C7129938,10010091119,2,100,304479.1,2771093
CF106133,10011111630,2,100,306025.1,2771311
CC119327,10005021815,3,100,301777.6482,2776454.19
CI121083,10009261840,2,100,306350.3,2769099
C9114627,10011221740,2,100,300476.8,2770772
CB115391,10005151434,2,100,306294.3664,2771949.41
CG122839,10006031050,2,100,311017.6895,2773827.05
CB116413,10007120759,2,100,305842.8,2772517
CC124176,10009141045,2,100,306030.2,2771313
CE108549,10011182305,2,100,304551.8,2764806
C8127916,10012070700,2,100,306024.2,2771315
CC117557,10001061327,3,100,300095.4688,2775733.5
CD113624,10007300850,2,100,300653.7,2778416
CD112728,10012161030,2,100,306029,2771318
C7121735,10001071540,2,100,301706.0444,2771392.537
C7122553,10002181945,2,100,301805.4688,2772757.25
CB115271,10008021546,3,100,306026,2771311
C7130410,10011161840,3,100,302816,2773167
C7123621,10002262220,2,100,304057.0718,2771657.188
CD114460,10007022035,3,100,301658.2,2778046
C5110563,10002112038,3,100,301542.6446,2773088.127
CB115873,10006201039,3,100,305670.9878,2771868.524
C8123398,10007162125,3,100,304942.8,2768783
CB117338,10011241420,3,100,306688.2,2771903
C6112544,10001291105,3,100,299313.9375,2768169.5
C7123926,10004070700,3,100,302679.7991,2773267.657
CC122804,10007080320,2,100,300131.6,2775683
CF105047,10008111520,2,100,304061.3,2765190
CI120016,10008092220,2,100,305731.7,2769975
CI115711,10001150000,2,100,307179.1563,2770122.75
C7128701,10008281300,3,100,304080.9,2772980
C9112321,10008052105,3,100,302038.1,2771188
C6111896,10001092323,3,100,299189.5313,2770180.25
C7125790,10006202120,3,100,302286.8802,2772866.928
C6112899,10004211300,2,100,300369.9971,2769931.496
CB111244,10001071000,3,100,305221.9688,2772294.75
CG124816,10010211920,3,100,308088.5,2773701
C5119352,10010260802,2,100,300534.5,2771619
CC121336,10005211633,2,100,302624.5938,2777225.75
C7134221,10012100720,2,100,301710.9,2772373
C9111074,10012271015,2,100,301799.7,2771088
C5119931,10008081410,3,100,306027.3,2771318
C8118766,10001182015,2,100,302537.0043,2768526.577
CG125251,10009100508,2,100,306026.5,2771318
C8118914,10001292200,3,100,303501.8438,2768944.5
C7134013,10011281004,2,100,306024.4,2771311
CF109010,10004291502,2,100,305051.8033,2766366.022
C9113027,10004092140,2,100,301597.4011,2771142.38
CC116934,10001042206,2,100,302413.5658,2776691.883
CB115380,10009251211,2,100,306023.8,2771312
CH106587,10011281000,2,100,308053.5,2771281
CD112229,10002121620,2,100,300799.708,2777661.382
CD115654,10012111230,2,100,306023.6,2771315
CD110489,10001180815,2,100,300709.3438,2778406.25
C5119242,10012050833,2,100,301452.6,2773824
C8124938,10008141320,2,100,304551.6,2770367
C6112911,10003150855,2,100,299184.8508,2769248.222
C9113743,10006011650,2,100,300523.811,2770978.142
CG125793,10010061908,2,100,309243.9,2775338
CE110088,10001162011,2,100,307184.9384,2765246.797
CC119000,10003180856,2,100,302053.4064,2777928.465
C7130617,10011231010,3,100,302542.7,2771783
CD109477,10002191330,3,100,299821.791,2781118.679
CC124428,10009272300,2,100,302330.2,2778664
CF107341,10012291752,2,100,305559.8,2765164
CE103706,10011021435,2,100,308871.5,2767385
CC125638,10011100840,2,100,306031,2771318
C9114665,10011260005,2,100,300967.5,2771402
CG122627,10005091228,3,100,306041.375,2775695.5
CF106015,10009040530,2,100,305558.5,2765166
CC124169,10009131820,3,100,300514.5,2775742
C8126449,10011091825,3,100,302714.8,2769337
CI119747,10006301340,2,100,306873.3967,2770425.15
C7133989,10011162341,3,100,303708.3,2771259
CE109159,10007261215,2,100,305643.3,2764021
C7128097,10009040448,2,100,304168.2,2773380
CI121621,10010190900,3,100,305881.6,2770259
CG120054,10001061906,3,100,307950.6277,2772824.658
CA108879,10012280905,2,100,301550.5,2769581
CG126859,10011082159,2,100,309194.3,2775407
C7124835,10004060650,3,100,301801.9866,2771602.992
