CASE_NO,IEOK_01,ACCD_TP,Year,x_coord,y_coord
C7900198,10205171825,3,102,301318.5135,2771494.706
CB133438,10210210805,2,102,305005.4897,2771435.258
CG139232,10204300705,2,102,307433.2853,2774394.891
C6127406,10211251925,2,102,299240.3622,2767620.315
CC136757,10204240909,3,102,302179.0441,2778770.772
CC135865,10204281035,3,102,302911.3282,2779498.279
CF110877,10212160500,3,102,305571.9111,2766689.507
C7147086,10206282120,3,102,302320.8605,2774516.736
CA110386,10201282210,2,102,300268.0437,2769976.189
C7150473,10210281245,3,102,304772.4787,2774081.614
CI117830,10204071847,2,102,306249.8633,2769190.075
C7148853,10208130730,2,102,303850.0947,2773559.307
C5127621,10209130730,3,102,301018.1924,2774257.931
C7153030,10212312338,2,102,303862.2246,2771824.779
C7148897,10209181430,2,102,304416.1143,2774671.199
CG136888,10202150000,2,102,309200.1,2775435
C7148209,10208072300,2,102,302396.234,2772764.669
C8139929,10204081150,3,102,304256.8177,2770713.204
CB128517,10209250200,2,102,305927.3572,2773913.082
C8136713,10201170755,3,102,304917,2770061
C7149548,10209110800,3,102,302336.9464,2771693.046
C8137904,10202182100,2,102,303034.478,2771034.299
C9119131,10203111845,3,102,301756.6217,2770199.232
CI130398,10210141450,2,102,306522.7,2770070
C5127308,10207181625,2,102,301008.75,2773593.783
CC142164,10211231545,3,102,303651.5666,2779146.901
CB127292,10206161550,2,102,305176.1297,2772544.33
C9119365,10203301540,3,102,302769.3044,2769878.545
CA114152,10208111807,2,102,302771.2006,2767654.943
CG142777,10209071030,2,102,306989.3322,2775589.842
CG142010,10210070830,2,102,306482.7797,2775099.757
C7147633,10209131838,2,102,304048.8194,2772980.393
CG141296,10211071908,2,102,307785.2964,2772493.086
CI118213,10205051301,3,102,306211.1374,2770865.677
CB128329,10206210935,3,102,306204.8556,2771649.557
CB131236,10209232052,2,102,307439.1741,2771640.666
CG142262,10208071900,3,102,310978.7558,2773673.161
CE111344,10204201215,2,102,304164.3748,2764750.488
CI105324,10201091400,3,102,306408.8343,2770080.281
CB127028,10208271135,3,102,304388.0342,2772123.809
CD117169,10208171340,3,102,300576.3399,2780227.607
CD126983,10212202200,2,102,296380.3244,2780254.386
CE111717,10207011348,3,102,307104.6699,2765999.172
CC138130,10208270010,3,102,302045.0874,2775816.259
CG137026,10202081718,3,102,307055.5743,2774624.821
C7150402,10209170710,2,102,303254.1886,2773413.482
CF115588,10208131430,2,102,303811.8311,2765125.223
C8136130,10204011635,3,102,304480.7103,2768114.922
CD123613,10204020940,2,102,296269.5305,2780382.474
C6127206,10210231829,2,102,300245.7659,2771376.06
CG137825,10203161400,3,102,308234.8486,2774657.696
C7146932,10206241724,2,102,301874.1747,2773235.193
CH112685,10205121225,2,102,311064.2348,2772250.849
CC137409,10206051550,3,102,302767.0349,2778472.895
CF110864,10211290920,2,102,304133.9418,2766053.139
CC140352,10209051118,3,102,301919.3475,2775295.982
C7146828,10206071810,3,102,302656.2441,2772438.79
CC142161,10211181910,3,102,301801.5077,2776219.42
CI105621,10202080936,3,102,306367.6529,2769636.189
CB124442,10201182215,3,102,304080.0677,2772231.5
CC132574,10201081700,2,102,303734.6747,2781070.07
CB125798,10203120800,2,102,304568.029,2772491.917
CI128515,10207101846,3,102,306062.1363,2770572.411
CB127990,10207290810,3,102,304413.937,2772804.253
CD122936,10205020750,2,102,296038.5272,2779829.897
CF115398,10209181700,2,102,303767.1713,2764767.299
CI131466,10211280855,3,102,306049.2722,2769059.127
CI128801,10206131352,2,102,305318.5313,2768588.486
CB126071,10203080845,2,102,304249.1852,2773313.115
C8147859,10208041030,2,102,304055.9114,2771078.431
C7149065,10211091620,2,102,302968.7,2773580
CD117372,10207171955,3,102,302650.9188,2780872.361
CE114770,10212311615,3,102,305909.3565,2764104.538
CB127968,10207050744,2,102,304143.5289,2772131.061
C7141797,10201281848,3,102,306316.4796,2774761.357
C5121730,10201311750,2,102,300882.2718,2773684.008
CC141066,10211082140,2,102,301985.155,2776983.589
CD129950,10208232235,3,102,300046.1438,2781241.644
CG143260,10211200638,2,102,308080.0163,2773704.322
CF110976,10211101140,3,102,304817.7821,2766813.345
CI130305,10208281100,2,102,306722.6171,2771165.356
C9115095,10206132200,3,102,300830.5564,2771590.242
CG139256,10203291355,2,102,307561.9,2773421
CG140976,10206271748,2,102,307983.5388,2772333.864
C6123462,10201100540,2,102,299180.4751,2769214.556
C7144803,10203140120,3,102,301804.5,2771606
CI130789,10210191750,2,102,305440,2770676
CG143222,10211051030,2,102,308295.9704,2775082.393
CE116191,10211291016,2,102,307878.5843,2766367.724
CB125023,10203021147,2,102,304965.226,2772370.38
C8142086,10206092103,3,102,304968.1886,2770686.959
C9121188,10210151820,2,102,300430.254,2770130.6
CG141632,10207301940,3,102,310646.5337,2773849.918
CD117160,10209031750,2,102,296747.0953,2780085.761
C5127319,10207241320,3,102,301168.576,2773686.972
CH112369,10203070700,2,102,310304.8705,2771873.474
C8147918,10210062014,2,102,303115.1685,2768594.636
CC142726,10211291224,2,102,301659.5918,2775004.397
C9120758,10210191030,3,102,301262.487,2771504.363
C5121718,10203221322,2,102,300744.578,2773055.681
C7142883,10201101730,3,102,302608.9,2771412
CG137006,10201181000,3,102,309368.3743,2774993.002
C7143722,10202051725,2,102,302818.8,2773359
CI900565,10205221656,2,102,306229.4,2769872
CI117786,10203021605,2,102,307682.2856,2770581.055
CG138926,10205070650,3,102,305944.8536,2775192.157
C9117950,10201042000,3,102,301383.8,2771205
CD121470,10205191042,3,102,298034.679,2781441.821
CC137417,10206070740,3,102,302792.3531,2779235.935
CH115389,10210271506,3,102,308550.4128,2770675.009
C8137694,10203240850,3,102,304683.8103,2768741.313
CC138108,10210251426,2,102,302814.3539,2779031.843
CB131213,10212081135,2,102,305305.4408,2771692.471
C8148150,10209121350,2,102,303403.9815,2770525.054
CC135378,10202270730,3,102,301916.4523,2777361.092
CG137715,10201152100,3,102,311226.4891,2773658.646
C6123465,10201131800,3,102,299207.6768,2770393.809
CC136408,10205060835,2,102,300325.19,2776318.915
C6121437,10206181752,3,102,299899.3928,2770685.389
C7118676,10203060957,2,102,301897.4,2771875
CI129336,10208041320,2,102,305952.9271,2769322.666
CE113334,10201221520,2,102,305130.0427,2764350.618
CC138830,10208170950,2,102,309196.2358,2780318.917
C7151737,10211141740,3,102,302959.6,2771117
CB125407,10205102126,2,102,305719.978,2772594.583
C8148363,10209220250,2,102,304685.4877,2769733.234
C9118526,10205251600,2,102,301846.4961,2770526.636
CI118439,10206091700,3,102,307323.5212,2770356.071
CG137834,10203191703,2,102,307621.202,2773043.28
CB126460,10204301929,3,102,305983.2251,2771621.649
CH112262,10205191020,2,102,311311.4315,2771579.296
C8142015,10205300920,2,102,302304.3028,2769431.8
CD129003,10211120800,2,102,301791.0121,2778547.225
CC137298,10205291439,2,102,301761.2001,2777559.583
CG139388,10206032000,3,102,308402.6228,2773647.451
C5130929,10210281600,2,102,300524.6379,2772281.599
CB124965,10201210025,3,102,306216.787,2773403.315
CD124735,10202140036,3,102,298314.4453,2781400.218
CG141573,10207192100,2,102,308826.3082,2772824.561
C7145107,10203291950,3,102,301869.2293,2773098.367
C6128324,10212101805,2,102,299874.7581,2770876.048
CC139372,10206180910,3,102,302095.2397,2777725.184
CG139793,10205031250,2,102,307260.3861,2774340.882
C5128370,10211051900,3,102,306643.6767,2774000.175
CD121128,10206010130,2,102,298863.6976,2779529.884
CB128434,10207041553,3,102,305121.6805,2772954.316
C7149876,10209071410,3,102,301943.1206,2771711.893
CC133269,10203202101,2,102,302917.6419,2779423.713
CI105506,10201081813,3,102,305063.0587,2770702.575
CF115385,10208070840,2,102,303793.0336,2765528.781
C6124509,10209101830,2,102,299242.3803,2770379.74
CA115215,10209171721,2,102,301017.3198,2769601.979
C8145501,10211201743,2,102,304476.8,2770818
C8140911,10201022025,2,102,302426.5404,2768442.261
CD124612,10201091150,2,102,299220.6091,2779498.538
C8146462,10212050752,3,102,305002.9887,2769521.861
CD126628,10211231130,3,102,301648.4888,2778250.496
CC140688,10209140721,3,102,300767.2424,2775189.228
CI130583,10210011430,2,102,305872.5768,2768785.118
C6125001,10202162143,3,102,300101.7365,2770952.323
CB130311,10210261010,2,102,304557,2771436
C8137010,10201062035,3,102,304966.7593,2770307.135
C7153275,10212241335,2,102,302947.258,2772459.205
CE112000,10203141329,2,102,307072.0472,2765814.568
C8136207,10205022345,3,102,304388.4924,2770818.074
CI132385,10212301547,3,102,306397.5163,2770644.639
C7149545,10209120950,2,102,304087.0915,2772754.463
C9119831,10208310945,2,102,302142.6429,2770994.395
C8145079,10207021244,2,102,304043.1334,2770277.344
C5131365,10212141730,3,102,300794.5019,2774727.155
C8149369,10209132308,2,102,302583.0379,2769819.447
CI128420,10212100750,2,102,305946.298,2770074.27
CF110281,10206041036,3,102,304258.0365,2765817.638
CD123097,10204041140,2,102,299187.7415,2781201.762
CC140024,10208311614,3,102,304212.1312,2781086.818
C7144680,10203121637,1,102,301925.991,2771581.767
CI105594,10201071954,3,102,308187.8835,2770481.309
C7142775,10201141908,2,102,303102.7247,2772518.9
CF108274,10201251525,2,102,303652.6009,2764983.812
C8135997,10205270800,3,102,303425.349,2768583.627
CD128951,10211302225,2,102,296227.8409,2780147.26
CD127168,10210050745,3,102,300684.9156,2779486.444
C5127437,10208200342,3,102,300579.7821,2773373.749
CD123247,10205030114,2,102,299704.2633,2780548.044
CB129833,10212261846,2,102,305702.455,2772370.917
C7143036,10201201530,3,102,302438.6864,2773498
C7145716,10206291056,3,102,305506.0218,2775178.684
C7149692,10209171530,2,102,303162.0421,2774182.004
CG140423,10206251330,3,102,307266.3706,2772744.934
C8149430,10210020940,2,102,303682.1716,2769781.663
CC135275,10202230255,2,102,301823.9385,2775877.557
C8133820,10206241125,2,102,305435.5341,2770681.887
CC136908,10203270847,2,102,301512.0186,2775761.351
CD123025,10201261230,2,102,299778.896,2780329.609
C7149978,10210250026,3,102,306772.77,2774586.328
CE114433,10211150602,3,102,305597.3194,2764852.437
CE111384,10209071654,2,102,309471.8,2763434.962
CE111950,10201070708,3,102,307169.2303,2765908.802
C5118852,10201101304,3,102,301298.9475,2774207.749
CE111668,10208231418,2,102,305901.373,2764874.009
C7148256,10209031445,3,102,306904.9216,2774376.347
C5131159,10212171254,3,102,300531.994,2774077.119
C9119571,10208111120,3,102,302482.9472,2770340.87
CG138330,10204191602,3,102,308277.0127,2773294.19
C7152017,10212162135,3,102,303925.3549,2774903.616
CC133247,10201301055,2,102,301459.5,2776622
CC141144,10211261450,3,102,303455.2092,2777638.079
C5130687,10208231700,2,102,300541.6867,2772514.266
C7900205,10205212205,3,102,302137.4423,2771709.82
CD121040,10205131430,3,102,299338.977,2781183.247
CB125494,10203101340,3,102,306511.086,2772583.829
C7144893,10203271617,2,102,303701.1238,2771854.774
C5103377,10206281445,3,102,301454.7363,2772427.593
CC141310,10210250935,2,102,302891.9309,2778985.177
CG140485,10208050941,3,102,306988.4301,2775052.337
C5127003,10204011720,2,102,301465.9313,2772754.007
CA105640,10208140854,3,102,301036.4315,2768989.336
CI117743,10203150815,2,102,307206.8968,2769972.116
CC133438,10201240736,2,102,301014.9,2776719
C8136026,10205222235,2,102,304602.4648,2769765.422
CE113796,10204162000,3,102,306790.5818,2765607.048
CH112695,10203241455,2,102,312107.8984,2768176.171
CB132734,10209061350,3,102,305425.5286,2772625.182
CE114410,10212180902,3,102,307683.3056,2768181.748
CD113987,10205232046,2,102,305301.2153,2785776.37
CC135872,10205041715,3,102,302168.1217,2775406.325
CG143638,10211272000,3,102,308795.0454,2773320.764
CE112618,10208272020,2,102,305780.3354,2763903.982
C7142931,10201030930,2,102,304077.2612,2773443.143
CG142122,10209130840,2,102,309018.9196,2775073.643
CE113244,10201052320,2,102,307639.0289,2766218.413
CI129543,10209251730,2,102,305446,2770677
CI118179,10205261355,2,102,306527.3297,2769263.553
C9121515,10211271830,2,102,302061.3,2771362
CG140412,10206111300,2,102,311172.047,2773733.285
CI900466,10204171217,2,102,306243.3729,2770378.943
CI117582,10201261524,2,102,306232.8,2770072
C7900213,10205221900,3,102,303313.196,2772240.503
C9117891,10201171725,2,102,300754.9,2770398
CI131394,10211271730,3,102,306533.4,2770434
C6129034,10208172035,2,102,299893.5972,2770131.547
CD128921,10210291324,2,102,301170.9635,2778884.094
CE115772,10211141650,2,102,306573.3023,2764809.419
CI131907,10212220028,2,102,305812.9843,2769767.729
C7145682,10205311025,3,102,303356.8648,2771033.486
CC139265,10210260043,2,102,302149.6528,2777472.396
C5103351,10204302330,2,102,301112.5,2773070
CH115573,10210171047,2,102,308834.1658,2772462.784
C7145774,10205291715,2,102,302191.7819,2771869.494
C7152478,10212130158,3,102,302902.8921,2773635.628
C8136714,10201170950,2,102,303304.9199,2768608.176
C7152269,10211282235,3,102,302679.2584,2773561.737
C7145028,10203251041,3,102,303136.6616,2774199.865
CC121635,10204261230,3,102,302288.1144,2775944.171
CG145558,10212141435,2,102,306489.9006,2775864.255
CD113926,10207162215,3,102,301513.9463,2778158.489
CI132381,10212261005,2,102,305972.908,2769150.974
CB124651,10202261106,2,102,304070.2298,2774054.516
C7145368,10203291830,3,102,301806.8208,2771601.962
CA110720,10204161102,2,102,301169.9,2769944
C8144967,10210042330,3,102,303857.991,2770043.507
CD127422,10209151435,3,102,300688.7722,2779178.787
CB123830,10204011650,2,102,305517.89,2771562.063
C7143490,10202041925,3,102,302933.4,2771304
CG138466,10205122155,3,102,308665.5105,2773746.199
CC139160,10211060820,3,102,300927.3227,2775925.962
CI118108,10205292155,3,102,306284.0727,2770440.386
C9121729,10211192130,3,102,301432.658,2770403.907
CG136856,10201091943,3,102,308791.2426,2773293.436
C5130900,10209030915,2,102,300722.3622,2773686.451
CD127289,10210021520,3,102,299255.7734,2780525.495
C5124465,10203261220,2,102,301116.8699,2771779.72
C6116030,10207100845,3,102,300830.2161,2771346.479
CI118332,10204190750,3,102,304970.5352,2768786.064
CB127762,10205111100,3,102,305813.2176,2772717.938
C9121691,10211110850,3,102,301139.2,2770885
C5119075,10202181158,2,102,300810.8266,2771791.874
C5130321,10208032143,2,102,301626.7352,2774421.502
CD124580,10201170600,2,102,299937.3007,2782349.6
C5127908,10209022150,2,102,301270.1113,2771466.049
CE110817,10203111715,2,102,305075.3708,2764494.088
CG138334,10204201153,3,102,305424.974,2775592.589
CB127130,10205221930,3,102,304821.817,2772462.352
C9114856,10206111737,3,102,301383.0784,2770390.158
CD123185,10204202345,2,102,299827.473,2780967.79
C5122160,10204011805,3,102,300776.8963,2772601.067
C8139425,10204020255,2,102,304550.4448,2769781.83
CA114333,10209130020,2,102,302050.2541,2768089.22
CC141826,10211032010,3,102,302777.331,2781042.305
C5130729,10207151517,3,102,300515.1177,2773372.376
CE111846,10201311411,2,102,306885.5,2765539
CC140378,10209111808,2,102,305399.2474,2779551.966
CA111455,10207021715,2,102,303055.614,2767163.879
CG142797,10209261915,3,102,306710.8334,2775407.444
C8149991,10212171235,2,102,304389.6787,2771015.671
C7900376,10204282105,3,102,303321.7,2772992
C7144178,10201292144,1,102,302067.0636,2771439.468
CC139803,10207310804,3,102,302693.7349,2779737.549
CG137608,10201242050,3,102,307238.0034,2775021.583
CI131428,10212192151,3,102,306342.7261,2770429.089
C7144391,10202231730,2,102,302071.8764,2773040.372
C5121781,10202011105,2,102,301462.3,2773377
CF111499,10211282117,3,102,305679.406,2765577.417
CD123879,10201191700,2,102,296283.1176,2779630.685
C6129460,10211281955,2,102,299908.8279,2771006.203
C8135865,10203301450,3,102,304830.7102,2768813.799
CD117177,10208271235,2,102,299591.243,2781488.158
CI129186,10208212245,3,102,306535.99,2770439.906
CB131488,10210222119,2,102,304531.7038,2771201.414
C6129172,10208121321,3,102,299207.3584,2769254.363
CC135682,10204061530,3,102,301849.8118,2777441.111
C9114740,10206271925,2,102,301971.0842,2770997.873
C5130320,10208011145,2,102,301301.2824,2772241.582
CB128504,10209121026,2,102,306577.0658,2772205.713
C9121428,10211291210,2,102,300951.9,2770892
CA110408,10202192230,2,102,301226.5384,2769117.919
C8133806,10208101045,2,102,305101.6586,2769333.205
CI130394,10209271305,2,102,306220.2,2769473
CE112735,10208260725,2,102,307121.3763,2766011.426
C8148579,10209061013,3,102,304588.2359,2767991.625
CG139268,10204041130,3,102,309504.536,2775909.167
CG138167,10202062300,2,102,308527.0075,2775833.566
CG141502,10209111735,2,102,307646.8002,2774810.857
C7146259,10207111810,3,102,302372.6447,2772173.437
C5126431,10205151005,2,102,301629.0348,2774419.875
CE116175,10211072017,2,102,306607.6438,2766035.926
C8142926,10201081205,3,102,303146.4021,2769819.496
CG140358,10206291503,3,102,307229.2353,2774655.28
CA112070,10201130845,2,102,302044.9676,2768555.336
CE111337,10207102120,2,102,304285.3763,2764630.2
C8130310,10205102029,3,102,303531.0353,2768517.747
CC134939,10202140628,2,102,301569.4303,2775698.463
CD124689,10201151000,2,102,301305.0754,2778456.509
CD128393,10212081615,3,102,296446.452,2780297.313
CA114339,10209151645,2,102,300568.4687,2769458.614
CI128745,10206101800,3,102,306529.2288,2769992.759
C8148871,10209251240,3,102,303824.5313,2768529.843
CI130213,10210201832,2,102,308179.4287,2769639.394
C6122309,10203311531,2,102,299557.5,2770143
C5128471,10211221840,3,102,300673.3603,2771410.694
C8139639,10204021840,2,102,302504.1666,2769018.487
C5126769,10206121216,2,102,301469.9028,2773053.707
C9120035,10207271120,3,102,302442.7285,2770208.125
CC140579,10209241630,3,102,302387.6864,2777309.625
C7144644,10202080820,3,102,301970.9902,2773932.254
C6129976,10211151800,2,102,298692.6,2769544
CH115191,10209090845,2,102,310936.5491,2773080.304
CB126263,10203011624,3,102,306906.5577,2771629.429
CC141096,10212130410,3,102,299729.0971,2776111.156
CI128844,10207211546,2,102,306721.2512,2771221.344
C8141092,10201032124,2,102,304571.9055,2769788.216
C7150060,10210092200,3,102,303664.2184,2771942.097
C8139152,10203260935,3,102,304312.1273,2769227.411
CH113461,10207100840,2,102,309070.7472,2771795.982
C7149117,10209111805,3,102,302715.9279,2771191.943
C5128494,10212191930,2,102,300930.8112,2774070.236
CH113111,10205111850,3,102,308078.6888,2770859.636
C5122212,10210181816,3,102,301454.5508,2773682.214
C9120798,10209101550,2,102,300945.4747,2771573.118
C5127017,10205020824,2,102,301378.5,2771924
CG143104,10210131625,3,102,311068.1342,2773801.355
CH112230,10203011220,2,102,311305.8506,2771078.851
C8140102,10205140840,2,102,303428.2827,2770617.05
CC136696,10202061510,3,102,302221.7471,2777979.947
C9114963,10209071707,3,102,301435.2768,2770436.502
C6127231,10211250840,2,102,300191.564,2771521.744
C6127038,10210151917,2,102,300051.0034,2768288.35
C5103598,10206110320,2,102,301435.0458,2773678.179
C7132111,10203291245,2,102,302278.0813,2773277.846
CI129576,10208292320,2,102,305292.4391,2768842.897
C5127214,10204231542,2,102,301646.9,2774418
CB125225,10201111925,3,102,304568.1857,2772489.269
C5122183,10203190840,2,102,300986.8757,2773901.167
CF110256,10205132030,2,102,304903.2601,2766276.619
CD122717,10203231415,3,102,301446.7435,2778912.097
C9119451,10202171400,3,102,301047.803,2770892.122
C7147012,10207161507,3,102,302383.6,2773268
CI103674,10201121516,2,102,307372.4926,2770420.048
C5130528,10209041155,2,102,300979.1122,2771567.236
CG136880,10201291330,2,102,309400.0672,2773708.752
CC135559,10208141855,3,102,302861.3458,2776794.431
C8142284,10205241923,2,102,303420.8772,2767185.481
CC137252,10205251820,2,102,301350.4328,2776114.141
C6115818,10206181815,2,102,298759.4363,2769304.029
CC141470,10211051525,2,102,304496.7608,2776690.482
C7144478,10207091710,3,102,301898.4658,2773659.973
CD114237,10206130758,2,102,297358.8409,2781089.517
CD127217,10211252035,2,102,299987.382,2781161.261
C7142934,10201071410,3,102,301908.096,2773019.124
CE110827,10203280802,2,102,304299.1688,2764598.072
CC135070,10204240018,3,102,302317.8949,2776011.383
C7146168,10207021430,2,102,302317.2921,2771617.815
C9119699,10208031600,3,102,301575.2149,2771142.372
CF110360,10205022055,3,102,303756.4532,2765343.889
CE112832,10209120905,2,102,306554.0747,2766373.006
CG139654,10206250806,2,102,307153.4543,2775000.359
CC136105,10204031058,2,102,301799.1412,2776550.153
CB128710,10210090958,2,102,304140.376,2772498.401
CD113849,10208290715,2,102,296784.484,2779657.447
C8142020,10206172110,2,102,304858.6751,2770686.286
C9120043,10207250845,2,102,302563.8753,2770900.779
CD124619,10201222240,2,102,299985.7417,2779481.081
CB128799,10209251620,2,102,304270.7228,2772500.86
C7151467,10211181250,3,102,304063.9043,2771810.047
C5130692,10206291346,3,102,301268.7558,2772906.184
CD113818,10207021715,2,102,298828.3185,2779520.237
C7144100,10203181413,3,102,305845.7685,2774966.92
C8143632,10212251750,3,102,304026.4266,2770721.34
CI130550,10209261005,2,102,305440.174,2768279.545
C8134044,10207181739,3,102,304553.3936,2770334.009
C5127921,10209191545,2,102,300509.5044,2772386.632
CG141444,10208011730,3,102,306944.0303,2774302.417
C5118886,10203300932,2,102,301005.5,2772391
C9114794,10207080810,2,102,301445.9509,2770604.525
CC137412,10206051800,3,102,303179.1238,2779705.089
CG137490,10204031550,2,102,308044.9849,2772429.835
CI117933,10203131131,2,102,307550.9842,2770034.364
CG136509,10201151905,2,102,307786.5913,2773592.476
CB128890,10208221650,3,102,304126.8423,2771826.406
C7145831,10205241430,3,102,302997.5559,2773639.836
CC132373,10201111610,3,102,302026.4113,2776581.454
C7144802,10203131650,3,102,303585.3197,2771146.196
CE111657,10208142224,2,102,305616.7387,2764036.062
CG139888,10206151901,2,102,308570.2665,2772633.655
CI128831,10207101100,2,102,307285.6052,2771547.905
CD117016,10208011825,2,102,298130.3369,2781383.698
C8149752,10212311452,2,102,304019.4566,2769825.604
CC139925,10208091820,2,102,301774.6003,2775935.529
CC138424,10207231012,3,102,304294.3081,2776962.103
C8136328,10201201040,2,102,305522.4191,2768150.923
CE113190,10208251650,2,102,307540.938,2764882.792
CE116034,10211151925,3,102,308261.1249,2764775.658
CE111682,10205271615,2,102,304223.9681,2764628.48
C7146805,10205251325,3,102,303331.5772,2773001.211
CD128479,10212070900,2,102,300602.3817,2778434.238
CI130284,10209271855,2,102,307626.1145,2771144.751
CG140422,10206251003,2,102,307763.4291,2775489.697
CC139021,10207261040,3,102,303386.1131,2778708.929
C8137529,10204241830,3,102,303872.8463,2770278.232
CB129710,10212302148,3,102,307580.5269,2771668.787
CC140884,10210110710,2,102,300117.2167,2776436.636
CA112220,10201090709,2,102,301082.4,2769619
C7143266,10201261251,2,102,302284.5183,2771493.491
C8137607,10202240028,2,102,303152.8353,2771072.512
CD117359,10208090910,3,102,300933.3116,2778304.042
C7151486,10211131742,3,102,302968.9,2772510
CD123964,10201071850,3,102,298703.4945,2781287.775
C6121592,10206150010,3,102,300218.2951,2771304.619
CI131391,10211161151,3,102,306904.4,2771294
CB125913,10204111900,3,102,304071.127,2772492.758
C8140364,10205311505,3,102,303613.0614,2770344.4
CE111700,10206220637,2,102,304597.7644,2764689.641
CH112924,10206190730,2,102,309245.0992,2771819.764
C6115802,10207260740,2,102,298465.3857,2769215.745
CI125280,10206121426,2,102,307099.7166,2770268.966
CE115735,10209301857,2,102,308207.3955,2766452.45
C7152020,10212180031,2,102,303321.3179,2771853.738
CG138236,10203252020,2,102,308974.0634,2773757.146
CG141813,10207281409,3,102,310969.2194,2773908.212
CB126249,10207021538,2,102,304718.6981,2772507.29
CF110692,10206181630,2,102,303769.6667,2764924.502
C5132234,10212220601,2,102,300385.801,2771470.993
C7146573,10207091715,2,102,303364,2772314
CD122523,10203302302,3,102,299961.7947,2780578.44
CC139781,10206160755,2,102,301825.0078,2777586.079
CF110626,10204291440,2,102,303912.3521,2765534.106
CE108752,10201182333,3,102,307124.2585,2765856.346
C5131112,10211121030,3,102,300972.798,2771539.921
C5124030,10202272250,2,102,300374.9,2772028
CI133009,10212252216,2,102,306519.6189,2769474.691
CF109763,10202010045,2,102,303548.6648,2766668.298
C7147435,10211090930,3,102,302147.2,2771747
C8133789,10206211145,3,102,305348.6218,2769236.006
C9120057,10208191510,2,102,302708.9405,2771178.419
C9119908,10208120050,2,102,302163.9112,2770314.669
C9115250,10205301345,2,102,300699.8,2771169
C8149608,10212260747,3,102,304797.1278,2770265.547
CG140392,10207291440,3,102,308752.2975,2773434.464
CE112634,10207191204,2,102,306536.0591,2765151.029
CC140285,10209221100,2,102,304556.5826,2782568.558
C5122087,10203162120,2,102,300794.4047,2772125.169
CD113831,10208160609,3,102,300971.256,2778771.847
CB128349,10207301702,2,102,304382.8858,2773111.542
CG143011,10209090825,2,102,308082.4535,2773705.996
C5131447,10211271055,2,102,301732,2774701
CF110122,10202041330,2,102,303811.8968,2765182.67
C7146378,10206050650,2,102,305287.9202,2774653.797
C7149727,10209111445,2,102,302957.0882,2771477.249
CG144339,10212072148,2,102,307620.6123,2772219.487
C7152536,10212212230,2,102,301931.7829,2772766.235
CC133112,10201042240,3,102,302176,2775397
C7152529,10212210630,2,102,302544.2193,2771865.143
CG139252,10203280827,2,102,306207.4553,2775668.404
CE111714,10206301450,2,102,305859.0652,2763649.998
C6123634,10202120150,3,102,299781.0474,2771038.335
CD122543,10201131915,2,102,297919.9796,2781296.745
CB133647,10207231253,2,102,305177.6184,2771432.721
C9120990,10210021205,3,102,301561.0558,2771064.419
CG142146,10210021855,3,102,307022.7747,2773252.251
C7153057,10212152125,2,102,302800.6523,2772195.621
C8130548,10208261705,2,102,304816.0681,2770309.105
CC141942,10211270924,2,102,302720.0386,2779412.643
CG136491,10201032235,3,102,306920.3,2774371
C7147382,10207111855,2,102,305509.1792,2775282.817
CC143143,10212101647,2,102,299127.3531,2777630.821
CD115764,10203182040,2,102,300594.3467,2779412.369
CF110677,10207261733,3,102,302275.6773,2767724.048
CD129043,10209291814,3,102,299691.1533,2781266.886
C8145269,10208180112,2,102,304524.7749,2768411.468
CG142745,10209140841,3,102,308732.1535,2773899.802
CI130903,10209091150,2,102,305468.4677,2769989.724
C7118692,10203181017,2,102,301930.0598,2772172.905
CC141422,10211201700,2,102,304414.3,2781087
CB124636,10202072012,2,102,305610.6,2771233
C8137504,10203101836,2,102,304865.1292,2771007.379
C7146342,10206231300,3,102,304277.5617,2774184.285
CC136657,10204011440,2,102,304801.8358,2779686.038
CD128384,10212011026,2,102,300885.6445,2778620.029
CA113863,10208191000,3,102,301246.9408,2769094.902
CI128896,10208081627,2,102,305370.5217,2768569.494
CG142766,10208271245,3,102,308977.0287,2775496.813
CG138449,10204291630,3,102,309056.0386,2775500.78
C9118752,10203232232,2,102,301430.8061,2770425.735
C5103181,10203271436,3,102,300779.8,2772542
CC133389,10201051800,3,102,301621,2776433
CE111614,10205182110,3,102,307371.3948,2764826.65
C8133811,10206041048,3,102,304094.1386,2770819.011
C6121397,10205142134,3,102,299143.4349,2770100.328
CE113595,10201251829,3,102,306383.5527,2764841.372
CI131073,10211191615,3,102,305229.7117,2768772.481
CE111783,10206281520,3,102,306779.0965,2766221.441
CC143123,10212201710,3,102,301625.4786,2777070.445
C7146842,10206130940,2,102,305500.342,2775484.899
CB125910,10203300920,2,102,304557.2435,2771825.013
C7145700,10206131255,3,102,301890.3278,2773480.158
CE112901,10208052130,3,102,305650.35,2764161.568
C6125152,10203072016,3,102,300394.5728,2770624.564
C7147672,10207231545,3,102,303132.8811,2772685.133
C7147199,10206091110,2,102,302596.2226,2771413.228
CI105994,10202231648,3,102,306701.4985,2770655.592
CG137797,10202051550,3,102,307956.2541,2774949.418
CE115601,10208261930,2,102,306970.4644,2764773.937
CC141380,10211042140,2,102,304902.0655,2779517.265
C7145619,10205161210,2,102,303868.4825,2772134.435
C6115845,10206151250,2,102,299337.353,2769980.316
